,Unnamed: 0,POPESTIMATE2019,FIPS
3121,3121,23678,55049.0
3122,3122,5687,55051.0
3123,3123,20643,55053.0
3124,3124,84769,55055.0
3125,3125,26687,55057.0
3126,3126,169561,55059.0
3127,3127,20434,55061.0
3128,3128,118016,55063.0
3129,3129,16665,55065.0
3130,3130,19189,55067.0
3131,3131,27593,55069.0
3132,3132,78981,55071.0
3133,3133,135692,55073.0
3134,3134,40350,55075.0
3135,3135,15574,55077.0
3136,3136,4556,55078.0
3137,3137,945726,55079.0
3138,3138,46253,55081.0
3139,3139,37930,55083.0
3140,3140,35595,55085.0
3141,3141,187885,55087.0
3142,3142,89221,55089.0
3143,3143,7287,55091.0
3144,3144,42754,55093.0
3145,3145,43783,55095.0
3146,3146,70772,55097.0
3147,3147,13351,55099.0
3148,3148,196311,55101.0
3149,3149,17252,55103.0
3150,3150,163354,55105.0
3151,3151,14178,55107.0
3152,3152,90687,55109.0
3153,3153,64442,55111.0
3154,3154,16558,55113.0
3155,3155,40899,55115.0
3156,3156,115340,55117.0
3157,3157,20343,55119.0
3158,3158,29649,55121.0
3159,3159,30822,55123.0
3160,3160,22195,55125.0
3161,3161,103868,55127.0
3162,3162,15720,55129.0
3163,3163,136034,55131.0
3164,3164,404198,55133.0
3165,3165,50990,55135.0
3166,3166,24443,55137.0
3167,3167,171907,55139.0
3168,3168,72999,55141.0
3169,3169,578759,56000.0
3170,3170,38880,56001.0
3171,3171,11790,56003.0
3172,3172,46341,56005.0
3173,3173,14800,56007.0
3174,3174,13822,56009.0
3175,3175,7584,56011.0
3176,3176,39261,56013.0
3177,3177,13211,56015.0
3178,3178,4413,56017.0
3179,3179,8445,56019.0
3180,3180,99500,56021.0
3181,3181,19830,56023.0
3182,3182,79858,56025.0
3183,3183,2356,56027.0
3184,3184,29194,56029.0
3185,3185,8393,56031.0
3186,3186,30485,56033.0
3187,3187,9831,56035.0
3188,3188,42343,56037.0
3189,3189,23464,56039.0
3190,3190,20226,56041.0
3191,3191,7805,56043.0
3192,3192,6927,56045.0
