,POPESTIMATE2019,FIPS,beta,f,cost
2085,67006,39013.0,4.007561715758055e-06,0.01845644504857795,0.20475645034240234
2086,43432,39015.0,7.801182388530039e-06,0.04560342821548655,0.5883676746069715
2087,383134,39017.0,6.669540145065096e-07,0.02005549393066164,0.6589912059955609
2088,26914,39019.0,1.9602280992587007e-06,8.37971286216932e-05,7.004523900841869e-09
2089,38885,39021.0,6.837250473156636e-06,0.0333975540196118,0.07998891040841798
2090,134083,39023.0,1.2898990619851188e-07,0.012838699593773581,0.00010045217746292613
2091,206428,39025.0,1.24461255636499e-06,0.02876814387341314,0.22018592284417352
2092,41968,39027.0,5.223924295375854e-07,0.03524211274030309,0.032086354830835336
2093,101883,39029.0,1.3206677740135692e-05,0.000230159854298315,8.415713680464002
2094,36600,39031.0,1.475657913408071e-06,0.0009258143586834688,1.1318377599566178e-06
2095,41494,39033.0,3.915835122978762e-06,2.1813457945746295e-05,5.060767582269703e-09
2096,1235072,39035.0,2.1113888112212297e-07,0.029531985304008974,293.75407688636295
2097,51113,39037.0,1.3353625093144363e-05,0.0004777900876080793,5.254935101766319
2098,38087,39039.0,2.945011625133351e-07,0.0006879459569441235,2.3650918851106547e-07
2099,209177,39041.0,1.4610449670111853e-06,0.014968753259435355,0.6542605008527834
2100,74266,39043.0,3.4185788548915237e-06,0.0340628600207301,0.5914433889636093
2101,157574,39045.0,1.7919841703207772e-06,0.041161025260818454,0.08863788896475293
2102,28525,39047.0,8.073234770198886e-06,0.00018061560114125685,1.8839971161176973e-06
2103,1316756,39049.0,2.5324377140956164e-07,0.02093653909236191,34.736726939650275
2104,42126,39051.0,1.684267381789618e-06,0.00022741855733959815,5.129066406261857e-08
2105,29898,39053.0,7.78616601885482e-06,0.049987552563946075,0.5265495938489819
2106,93649,39055.0,3.1395752103140705e-06,0.020902490701992398,0.34159537541898766
2107,168937,39057.0,1.6099138484796645e-06,0.0448654092821479,0.33913962704286515
2109,817473,39061.0,4.3965666247461365e-07,0.027854527773375985,111.09676376037118
2110,75783,39063.0,3.0858712479576613e-06,0.0462800464551073,0.07724917546702317
2114,43161,39071.0,1.3158495807479327e-06,0.00043876881342239105,1.840615408975806e-07
2116,43960,39075.0,1.2009815993062919e-05,0.0012965731594337532,0.02165789562422958
2117,58266,39077.0,3.844967313805301e-06,0.03343318055859238,0.27740073150382394
2119,65325,39081.0,1.1773579968037771e-06,0.00029959702437133695,1.075883299999975e-07
2120,62322,39083.0,5.066316637304316e-06,0.012324290908935637,0.3524618021723729
2121,230149,39085.0,1.2072581838653296e-06,0.036326735110670624,5.669776706493447
2122,59463,39087.0,2.8865126967858227e-06,0.0001468229790873854,2.4507934562889187e-07
2123,176862,39089.0,1.7507189865519107e-06,0.03436431594083543,1.7061582802170103
2124,45672,39091.0,3.417051547035857e-08,0.020709871669406677,0.00017285914475324192
2125,309833,39093.0,1.0954405442707636e-06,0.015551794015532293,4.065517752994982
2126,428348,39095.0,8.315126028821274e-07,0.02807639177511285,70.08706313675935
2127,44731,39097.0,6.971535433031195e-06,0.042064460748887436,1.8751981042883268
2128,228683,39099.0,5.9459570105370104e-06,0.0002657919596786573,7.727424409278881
2129,65093,39101.0,3.642225999638749e-06,0.021349045471540304,0.038458062404832974
2130,179746,39103.0,1.7072857026419736e-06,0.023628763032083347,5.330472391648226
2132,41172,39107.0,6.548155816600608e-06,0.03974936357775844,0.2676972851824667
2133,106987,39109.0,1.9135904287109585e-05,0.0002807240626147428,6.4801490907971155
2135,531687,39113.0,5.932670277638016e-07,0.02347585279051719,6.815529081566535
2137,35328,39117.0,4.187783212856496e-06,5.6971063235905506e-05,6.475128583213875e-09
2138,86215,39119.0,3.9054322252142013e-07,0.0006563038669184923,2.475978614482973e-07
2140,40525,39123.0,5.360661265862118e-06,0.00017150185494704817,5.504739767441445e-07
2142,36134,39127.0,1.189062817607298e-05,1.9104086917381968e-05,3.094243713459139e-07
2143,58457,39129.0,6.50753887630385e-06,0.022459572596018964,0.4687520558114548
2144,27772,39131.0,4.399270693411801e-06,0.00012255670382227413,3.461940013852374e-08
2145,162466,39133.0,2.6507472708408755e-06,0.026915749673340157,57.271479786876945
2146,40882,39135.0,8.405083837117748e-06,0.041241399705422774,0.21100366853582894
2148,121154,39139.0,2.0710961739868526e-06,0.019900808380439464,0.09117176596414356
2149,76666,39141.0,2.0552777888980107e-08,0.04481345465347489,0.0006012864874007446
2150,58518,39143.0,5.635788206221635e-06,0.017981267055680223,0.4584011833336624
2152,55178,39147.0,5.55584664425958e-06,0.021707635579383436,0.4439308170222327
2153,48590,39149.0,4.014365979425489e-06,9.75947970519031e-06,1.3135205672575638e-09
2154,370606,39151.0,8.186769484452684e-07,0.026564506013296418,12.179551977919223
2155,541013,39153.0,6.060018224663355e-07,0.028616463067016963,32.702960237859756
2156,197974,39155.0,1.6034207403517195e-06,0.017602157236851837,12.336687429216957
2157,91987,39157.0,8.753744672399051e-08,0.00035066198468680643,7.051574785228005e-08
2158,58988,39159.0,8.916800763562481e-07,0.0005199900076657965,2.991661858117176e-07
2159,28275,39161.0,8.943992518625422e-06,6.087523485977242e-05,1.6698527203298777e-07
2161,234602,39165.0,1.3889411254223996e-06,0.031110676573009702,0.349007758694429
2162,59911,39167.0,5.668541021149431e-06,0.03692372969951621,0.48360767872597593
2163,115710,39169.0,1.5127450749457442e-05,0.0001649208549316522,2.141687626238282
2165,130817,39173.0,2.6897669915298694e-06,0.036645634008044506,0.7687401973755106
2166,21772,39175.0,1.4456674375889274e-05,0.048679831981599433,0.4533055087150538
2168,22194,40001.0,1.6986185422399724e-05,0.019578540002019338,0.9680836143119307
2172,21859,40009.0,8.79511326288225e-06,2.353363528175001e-05,3.7042382387317423e-09
2174,47995,40013.0,5.941203153481399e-09,0.027396775805786998,0.0002766491766288254
2175,28762,40015.0,1.2235594890379235e-05,0.03170802017366914,0.09709504562020217
2176,148306,40017.0,1.7086288610466897e-06,0.02977023493692803,0.3965881205876686
2177,48111,40019.0,1.257744459619505e-06,0.0005133966549247387,2.5250448489193165e-07
2178,48657,40021.0,6.489942607778052e-06,0.028459568366086093,0.23232401907883699
2179,14672,40023.0,4.689137914468266e-06,0.00014735630379586473,2.074686132972664e-08
2181,284014,40027.0,1.2351567819773925e-06,0.015205884297638273,54.37708458506161
2183,120749,40031.0,2.079564047064621e-07,5.188048469353945e-05,1.3578597389244927e-09
2184,5666,40033.0,1.2635533987784071e-05,0.00014649814412093232,1.6516223840542536e-08
2185,14142,40035.0,6.972595740369744e-06,2.435877079501325e-05,1.0804645874478628e-09
2186,71522,40037.0,4.89639862441272e-06,0.03739406750162548,1.8405824142183367
2187,29003,40039.0,3.5639826217446695e-06,4.241414085312534e-05,7.145374240329097e-09
2188,43009,40041.0,1.0209887205123016e-05,0.009344542391745037,0.2994617445857703
2191,61056,40047.0,5.104886719873272e-06,0.047495954992317596,0.14876119008075375
2192,27711,40049.0,8.3089457464054e-06,2.782654423295894e-05,1.711153489596817e-07
2193,55834,40051.0,4.684121278472951e-06,0.01381400059837816,0.03728531490531064
2195,5712,40055.0,1.9426636994967837e-05,0.04946611354518636,12.988868589225476
2200,24530,40065.0,1.083352355001394e-07,0.004667077152769337,1.1349133251688296e-05
2203,43538,40071.0,6.382575321511552e-06,0.020582742646886268,1.1315618603913933
2206,10073,40077.0,1.9980157176448487e-05,0.04921694430372403,0.44735495605997655
2207,49853,40079.0,6.12733176337547e-06,6.454881617204422e-05,7.257595673647987e-07
2208,34877,40081.0,2.8968594725092664e-06,0.00038823465412268776,2.8826262635933023e-07
2209,48011,40083.0,4.86490219288843e-07,0.0009346968316926441,5.743542556985133e-07
2210,10253,40085.0,9.959561025248945e-06,7.112575970834312e-05,6.317367608517609e-09
2211,40474,40087.0,5.900395732974752e-07,0.00019043210932689902,2.4066812311089787e-08
2216,41100,40097.0,8.338386559667289e-06,0.027248608457229505,1.1816715416824286
2218,67997,40101.0,1.8848582094393252e-05,5.0687802518642466e-05,1.005075932056139
2219,11131,40103.0,5.610199990182786e-06,9.112277921798084e-05,1.0031435401056401e-08
2220,10076,40105.0,6.529796022780113e-07,0.0003773978446052484,5.0246174501399606e-08
2222,797434,40109.0,3.861566427769315e-07,0.04115526953433277,50.86356120055008
2223,38465,40111.0,5.129545994815519e-07,6.217501967038797e-05,1.800891569653359e-09
2224,46963,40113.0,8.141360683616766e-06,0.04989967723767752,11.153846678991457
2225,31127,40115.0,8.159897934260544e-06,2.2884648191653922e-05,4.473920557388482e-08
2226,16376,40117.0,1.4349872996515143e-05,0.04207418143575316,0.5964884044225846
2227,81784,40119.0,1.1832593965479073e-08,0.0037841651185516203,7.094971126283043e-06
2228,43654,40121.0,6.971530612921641e-06,0.029432184101798556,0.05309860433401532
2229,38284,40123.0,6.773632785323287e-06,0.027822134024277446,0.04364911070539622
2230,72592,40125.0,4.630698000718327e-06,0.048766839312702495,0.8210405538692439
2233,92459,40131.0,4.644358152829251e-06,0.017324252350395683,0.23751817083126167
2234,24258,40133.0,1.24555451181228e-05,0.04866818112804408,0.32740047310777476
2235,41569,40135.0,8.368316499788329e-06,0.027684321308431622,1.1288415061983126
2236,43143,40137.0,5.882461496093662e-06,0.049735529431701314,0.3183949500645443
2237,19983,40139.0,1.5018799352188723e-05,0.04860585097034313,0.05692100019979549
2239,651552,40143.0,4.0657407457316965e-07,0.03782150806699251,27.77702110580377
2240,81289,40145.0,4.468471488704771e-06,0.049800793032768936,4.638040722347463
2241,51527,40147.0,5.929241922406319e-06,0.037233502838482674,0.8812240773204103
2247,93053,41003.0,3.0669090623621543e-06,0.02078014094806383,0.3798702487562988
2248,418187,41005.0,6.66017901564559e-07,0.01615497739162636,2.8870914873070546
2249,40224,41007.0,4.780773724846343e-07,0.0007493954786976925,2.8436711131827205e-07
2250,52354,41009.0,2.143788743675126e-06,0.0009720878775913988,2.0264567282371944e-06
2254,197692,41017.0,2.0380861558579028e-08,0.019705311955861837,0.00021992847356277915
2255,110980,41019.0,1.0200170334943359e-06,4.8028659072885116e-05,3.371536739191581e-08
2257,7199,41023.0,9.681036724976471e-06,6.00589925180417e-05,5.758897450205696e-09
2259,23382,41027.0,2.1308021363017327e-06,3.939866670261971e-05,1.3852939760348576e-09
2260,220944,41029.0,4.846196522257954e-07,0.0002276620603272328,6.395992299132275e-07
2262,87487,41033.0,3.0099940677058e-06,0.020332651396872653,0.07127118457715445
2263,68238,41035.0,9.754185100048396e-07,0.00020264684387634457,1.1713365434601206e-07
2265,382067,41039.0,5.889145202060964e-07,0.028915246734984617,0.6235923658216374
2266,49962,41041.0,9.094503166306314e-08,0.00014046480298025854,7.717965790109908e-09
2267,129749,41043.0,1.9268288663716037e-06,0.027725345005397348,1.423310071498695
2268,30571,41045.0,2.1960845328163554e-06,0.00011606825056764691,8.835064877325972e-09
2269,347818,41047.0,7.276497837244413e-07,0.0288348003186865,9.951790759409958
2270,11603,41049.0,8.301559051567062e-06,6.97443217462651e-05,7.646153242744337e-09
2271,812855,41051.0,3.527908611743626e-07,0.02371121424526273,50.69159282224448
2272,86085,41053.0,2.3594345354338522e-06,0.021507953790380993,0.12721999759808209
2274,27036,41057.0,4.3092218265647147e-07,0.00020690549089813493,1.775478896740142e-08
2275,77950,41059.0,1.2245445620873252e-06,0.0004905325329675192,1.4219402160907093e-06
2276,26835,41061.0,4.221671113843198e-06,0.0007654911755193283,2.773533661469903e-06
2277,7208,41063.0,1.0508337587722156e-05,1.49821222085178e-05,1.6655628369188473e-10
2278,26682,41065.0,3.3156913158686452e-06,0.00023227742896983483,8.047349500201016e-08
2279,601592,41067.0,3.698734751611574e-07,0.02531928186100178,6.2465717867513275
2281,107100,41071.0,2.6839177375422088e-06,0.025659914973706743,5.01905619527566
2283,103009,42001.0,1.9731133655274346e-06,0.0445682239111581,0.06854532552194786
2284,1216045,42003.0,2.6029980031437626e-07,0.04839073679666095,56.266752897594785
2285,64735,42005.0,4.2197650146717845e-06,0.049911214162761675,0.06248236644753074
2286,163929,42007.0,2.150903622837517e-06,0.036387307422388236,20.431933363994233
2287,47888,42009.0,7.278040542813157e-06,0.0478638719783718,0.1526900620031481
2288,421164,42011.0,1.0086600738764484e-06,0.017750869042348273,32.73800834789584
2289,121829,42013.0,1.095121110922969e-08,0.012207598986180294,5.358756629886557e-05
2290,60323,42015.0,7.72775368241336e-06,0.0005796020393168261,0.020938355471527316
2291,628270,42017.0,5.237868989871581e-07,0.02901683710600049,283.35811894466224
2292,187853,42019.0,1.8994440794256945e-06,0.01713092520862811,3.410579093466159
2293,130192,42021.0,1.8443712214962183e-06,0.03709173090278259,0.16182257456291058
2294,4447,42023.0,8.864377671274847e-06,9.673453984976321e-06,5.2057136782652194e-11
2295,64182,42025.0,1.3139409036762447e-05,0.0003615496371102561,1.0702618564727249
2296,162385,42027.0,2.5586037791085564e-06,0.0006938840587968481,0.023914533382538513
2297,524989,42029.0,6.634603396444522e-07,0.022427672415706913,17.203152067672736
2298,38438,42031.0,8.85884989002022e-06,0.014483641412389628,0.03299270182635713
2299,79255,42033.0,8.171903900975838e-10,0.0019304755178008587,1.4201683647898023e-06
2301,64964,42037.0,4.849894792791145e-06,0.04116863009835192,0.4740618206725923
2302,84629,42039.0,5.418326058239505e-07,0.0005986736774671042,2.501559701131945e-07
2303,253370,42041.0,9.116913469136316e-07,0.04571091808408878,0.7589941482266902
2304,278299,42043.0,1.223881382483936e-06,0.045147165959323124,1.4633681599151451
2305,566747,42045.0,5.529641022840644e-07,0.025163339657715306,78.06418930207869
2307,269728,42049.0,9.160197958645353e-07,0.026541625524831303,0.1975004168477109
2308,129274,42051.0,1.0679063828260023e-05,5.458958123330526e-05,0.5919993014261706
2310,155027,42055.0,6.797187267879185e-07,8.693013889313206e-05,2.8897520665419585e-08
2312,36233,42059.0,2.606177888880428e-07,0.0007838622894582731,2.5774126216811084e-07
2313,45144,42061.0,9.048605185781133e-07,0.00018652904901453327,1.977247717224992e-08
2314,84073,42063.0,4.4480129220750265e-06,0.027437997033844103,0.20391705127963164
2316,24763,42067.0,2.650236451315657e-06,0.0005745698361522972,3.725316298374665e-07
2317,209674,42069.0,2.1512361358784767e-06,0.00813775921680789,68.53372964967345
2318,545724,42071.0,8.238005342290031e-07,0.031728815962241044,293.79096229185257
2319,85512,42073.0,4.123481766611967e-06,0.042259926509745555,3.6523744168808943
2320,141793,42075.0,2.1390756375406213e-06,0.02166484100220738,0.09088834780136316
2321,369318,42077.0,9.372318249141793e-07,0.03005777351617027,42.122317582752046
2322,317417,42079.0,1.026903863528128e-06,0.04840315720172351,35.11743204528434
2323,113299,42081.0,1.6872413636746447e-06,7.179886766897625e-05,9.882676423576509e-08
2324,40625,42083.0,4.423231647595923e-06,0.0010062641074033568,7.878287531207907e-06
2325,109424,42085.0,4.310589054268272e-06,0.0003701845464712736,0.02560526914537279
2326,46138,42087.0,1.7289166926134743e-06,0.0005412017870902869,2.8197313945723255e-07
2327,170271,42089.0,1.8032546581796546e-06,0.024400728218325222,48.79036601676264
2328,830915,42091.0,5.869408408643778e-07,0.001010321677648432,484.3174409025677
2329,18230,42093.0,5.2998572982932595e-06,2.4946369459915435e-05,1.7373774617185406e-09
2330,305285,42095.0,1.0394443229969792e-06,0.03321261129908335,59.019672868338205
2331,90843,42097.0,1.7626651439799379e-06,0.0008317537458780028,4.154206209992724e-06
2332,46272,42099.0,7.529041993651171e-06,0.022711004454847836,0.4228753964953936
2333,1584064,42101.0,2.571853213793372e-07,0.012798338148643978,3449.6731403954395
2334,55809,42103.0,1.2809448733728847e-05,0.0002150936737582848,0.4460934968224407
2335,16526,42105.0,1.1264673092435074e-05,5.337196668508959e-06,1.303372382218881e-09
2336,141359,42107.0,2.292157139741765e-06,0.03384666875507438,0.3215021954555078
2337,40372,42109.0,7.366012994614912e-06,0.04856829659436809,0.4933088862885166
2338,73447,42111.0,6.506461473660292e-08,0.021675882664006278,0.00019156561036142109
2340,40328,42115.0,8.884099325557714e-06,0.02611741118592749,0.3427832140658491
2341,40591,42117.0,7.330401793848178e-06,0.04111645696579948,0.1125497360925214
2342,44923,42119.0,1.6271510379593576e-06,0.000145544345963553,1.8311694276969216e-08
2343,50668,42121.0,4.210099037240013e-09,0.02098461719380704,0.0001365109904898794
2344,39191,42123.0,4.385941160846658e-07,0.00021241418516036725,2.1203639807867487e-08
2345,206865,42125.0,1.0534478011667613e-06,0.02193696587660203,0.06913895898283312
2346,51361,42127.0,4.746704595486219e-06,0.005962220958975521,0.04972121638561288
2347,348899,42129.0,1.1575440352993466e-06,0.013273355132395342,21.709629876181136
2349,449058,42133.0,6.944838549902645e-07,0.023905790190245756,1.0172830830453008
2351,48479,44001.0,1.5072972399593857e-06,0.00021173721819869873,5.41916270922276e-08
2352,164292,44003.0,6.077230598319956e-09,0.026106098219292672,0.00025369266833031527
2353,82082,44005.0,1.7673831498129212e-07,0.012094242059655536,6.605809756965298e-05
2354,638931,44007.0,1.7228998565167977e-05,2.4320944279315748e-05,54.48225150366942
2355,125577,44009.0,1.4040415997597922e-07,0.012164128247423592,6.999684396916132e-05
2357,24527,45001.0,1.1927939166009328e-06,0.0005038175913059245,1.8586867440448808e-07
2358,170872,45003.0,1.8460513519387253e-06,0.021050031518293516,0.4385319290350538
